,0
increment_0,0.0
increment_30,0.0
increment_60,0.0
increment_90,0.0
increment_120,0.0
increment_150,0.0
increment_180,0.0
increment_210,0.0
increment_240,0.0
increment_270,0.0
increment_300,0.0
increment_330,0.0
increment_360,0.0
increment_390,0.0
increment_420,0.0
increment_450,0.0
increment_480,0.0
increment_510,0.0
increment_540,0.0
increment_570,0.0
increment_600,0.0
increment_630,0.0
increment_660,0.0
increment_690,0.0
increment_720,0.0
increment_750,0.0
increment_780,0.0
increment_810,3869.1675855631074
increment_840,3869.1675855631074
increment_870,3869.1675855631074
increment_900,3869.1675855631074
increment_930,3869.1675855631074
increment_960,3869.1675855631074
increment_990,3869.1675855631074
increment_1020,3869.1675855631074
increment_1050,3869.1675855631074
increment_1080,3869.1675855631074
increment_1110,3869.1675855631074
increment_1140,3869.1675855631074
increment_1170,3869.1675855631074
increment_1200,3869.1675855631074
increment_1230,3869.1675855631074
increment_1260,3869.1675855631074
increment_1290,3871.706309444153
increment_1320,3871.706309444153
increment_1350,26820.97340057759
increment_1380,26820.97340057759
increment_1410,54454.60576844376
increment_1440,54454.60576844376
increment_1470,81866.11624309125
increment_1500,81866.11624309125
increment_1530,81866.11624309125
increment_1560,81866.11624309125
increment_1590,81866.11624309125
increment_1620,81866.11624309125
increment_1650,81866.11624309125
increment_1680,81866.11624309125
increment_1710,81866.11624309125
increment_1740,81866.11624309125
increment_1770,81866.11624309125
increment_1800,81866.11624309125
increment_1830,81866.11624309125
increment_1860,81866.11624309125
increment_1890,81866.11624309125
increment_1920,81866.11624309125
increment_1950,81866.11624309125
increment_1980,81866.11624309125
increment_2010,81866.11624309125
increment_2040,81866.11624309125
increment_2070,81866.11624309125
increment_2100,81866.11624309125
increment_2130,81866.11624309125
increment_2160,81866.11624309125
increment_2190,81866.11624309125
increment_2220,81866.11624309125
increment_2250,81924.81052585426
increment_2280,81924.81052585426
increment_2310,81924.81052585426
increment_2340,81924.81052585426
increment_2370,81924.81052585426
increment_2400,81924.81052585426
increment_2430,81924.81052585426
increment_2460,81924.81052585426
increment_2490,81924.81052585426
increment_2520,81924.81052585426
increment_2550,81924.81052585426
increment_2580,81924.81052585426
increment_2610,81924.81052585426
increment_2640,81924.81052585426
increment_2670,81924.81052585426
increment_2700,81924.81052585426
increment_2730,81924.81052585426
increment_2760,81924.81052585426
increment_2790,82604.7778396455
increment_2820,82604.7778396455
increment_2850,86285.19484131456
increment_2880,86285.19484131456
increment_2910,97998.0069752792
increment_2940,97998.0069752792
increment_2970,97998.0069752792
increment_3000,99702.42472863935
increment_3030,99702.42472863935
increment_3060,101743.88343044242
increment_3090,101743.88343044242
increment_3120,101743.88343044242
increment_3150,101743.88343044242
increment_3180,101743.88343044242
increment_3210,101743.88343044242
increment_3240,101743.88343044242
increment_3270,101743.88343044242
increment_3300,101743.88343044242
increment_3330,101743.88343044242
increment_3360,101743.88343044242
increment_3390,101743.88343044242
increment_3420,101743.88343044242
increment_3450,101743.88343044242
increment_3480,101743.88343044242
increment_3510,101743.88343044242
increment_3540,101743.88343044242
increment_3570,101743.88343044242
increment_3600,101743.88343044242
increment_3630,101743.88343044242
increment_3660,101743.88343044242
increment_3690,101743.88343044242
increment_3720,101743.88343044242
increment_3750,101743.88343044242
increment_3780,101743.88343044242
increment_3810,101743.88343044242
increment_3840,101743.88343044242
increment_3870,101743.88343044242
increment_3900,101743.88343044242
increment_3930,101743.88343044242
increment_3960,101743.88343044242
increment_3990,101743.88343044242
increment_4020,101743.88343044242
increment_4050,101743.88343044242
increment_4080,101743.88343044242
increment_4110,101743.88343044242
increment_4140,101743.88343044242
increment_4170,101743.88343044242
increment_4200,101743.88343044242
increment_4230,101743.88343044242
increment_4260,101743.88343044242
increment_4290,101743.88343044242
increment_4320,101743.88343044242
increment_4350,111130.35662036165
increment_4380,111130.35662036165
increment_4410,111130.35662036165
increment_4440,111130.35662036165
increment_4470,111356.91836255332
increment_4500,111356.91836255332
increment_4530,111356.91836255332
increment_4560,111356.91836255332
increment_4590,111356.91836255332
