,0
increment_0,0.0
increment_30,0.0
increment_60,0.0
increment_90,0.0
increment_120,0.0
increment_150,0.0
increment_180,0.0
increment_210,0.0
increment_240,0.0
increment_270,0.0
increment_300,0.0
increment_330,0.0
increment_360,0.0
increment_390,0.0
increment_420,0.0
increment_450,0.0
increment_480,0.0
increment_510,1756.9373464470489
increment_540,1756.9373464470489
increment_570,1756.9373464470489
increment_600,1756.9373464470489
increment_630,1756.9373464470489
increment_660,1756.9373464470489
increment_690,1756.9373464470489
increment_720,1756.9373464470489
increment_750,1756.9373464470489
increment_780,1756.9373464470489
increment_810,1756.9373464470489
increment_840,1756.9373464470489
increment_870,1756.9373464470489
increment_900,1756.9373464470489
increment_930,1756.9373464470489
increment_960,1756.9373464470489
increment_990,1756.9373464470489
increment_1020,1756.9373464470489
increment_1050,1756.9373464470489
increment_1080,1756.9373464470489
increment_1110,1918.77936439921
increment_1140,1918.77936439921
increment_1170,2854.554233620182
increment_1200,2854.554233620182
increment_1230,10030.375913093196
increment_1260,10030.375913093196
increment_1290,10030.375913093196
increment_1320,10030.375913093196
increment_1350,29059.365325363007
increment_1380,29059.365325363007
increment_1410,29059.365325363007
increment_1440,29059.365325363007
increment_1470,29059.365325363007
increment_1500,29059.365325363007
increment_1530,29059.365325363007
increment_1560,29059.365325363007
increment_1590,29059.365325363007
increment_1620,29059.365325363007
increment_1650,29059.365325363007
increment_1680,29059.365325363007
increment_1710,29059.365325363007
increment_1740,29059.365325363007
increment_1770,29059.365325363007
increment_1800,29059.365325363007
increment_1830,29059.365325363007
increment_1860,29059.365325363007
increment_1890,29059.365325363007
increment_1920,29059.365325363007
increment_1950,29070.829461424277
increment_1980,29070.829461424277
increment_2010,29070.829461424277
increment_2040,29070.829461424277
increment_2070,29070.829461424277
increment_2100,29070.829461424277
increment_2130,29070.829461424277
increment_2160,29070.829461424277
increment_2190,29070.829461424277
increment_2220,29070.829461424277
increment_2250,29070.829461424277
increment_2280,29070.829461424277
increment_2310,29070.829461424277
increment_2340,29070.829461424277
increment_2370,29070.829461424277
increment_2400,29070.829461424277
increment_2430,29070.829461424277
increment_2460,29070.829461424277
increment_2490,29070.829461424277
increment_2520,29070.829461424277
increment_2550,29070.829461424277
increment_2580,29070.829461424277
increment_2610,29070.829461424277
increment_2640,29070.829461424277
increment_2670,29070.829461424277
increment_2700,29070.829461424277
increment_2730,29070.829461424277
increment_2760,29070.829461424277
increment_2790,31674.23772777594
increment_2820,31674.23772777594
increment_2850,31674.23772777594
increment_2880,31674.23772777594
increment_2910,31674.23772777594
increment_2940,31674.23772777594
increment_2970,31674.23772777594
increment_3000,31674.23772777594
increment_3030,31674.23772777594
increment_3060,31674.23772777594
increment_3090,31674.23772777594
increment_3120,31674.23772777594
increment_3150,31674.23772777594
increment_3180,31674.23772777594
increment_3210,31674.23772777594
increment_3240,31674.23772777594
increment_3270,31674.23772777594
increment_3300,31674.23772777594
increment_3330,31674.23772777594
increment_3360,31674.23772777594
increment_3390,31674.23772777594
increment_3420,31674.23772777594
increment_3450,31674.23772777594
increment_3480,31674.23772777594
increment_3510,31674.23772777594
increment_3540,31674.23772777594
increment_3570,31674.23772777594
increment_3600,31674.23772777594
increment_3630,31674.23772777594
increment_3660,31674.23772777594
increment_3690,31674.23772777594
increment_3720,31674.23772777594
increment_3750,31674.23772777594
increment_3780,31674.23772777594
increment_3810,31674.23772777594
increment_3840,31674.23772777594
increment_3870,31674.23772777594
increment_3900,31674.23772777594
increment_3930,31674.23772777594
increment_3960,31674.23772777594
increment_3990,31674.23772777594
increment_4020,31674.23772777594
increment_4050,31674.23772777594
increment_4080,31674.23772777594
increment_4110,31674.23772777594
increment_4140,31674.23772777594
increment_4170,31674.23772777594
increment_4200,31674.23772777594
increment_4230,31674.23772777594
increment_4260,31674.23772777594
increment_4290,31674.23772777594
increment_4320,31674.23772777594
increment_4350,31674.23772777594
increment_4380,31674.23772777594
increment_4410,31674.23772777594
increment_4440,31674.23772777594
increment_4470,31674.23772777594
increment_4500,31674.23772777594
