,0
increment_0,0.0
increment_30,0.0
increment_60,0.0
increment_90,1913.2709532581089
increment_120,4244.167724333423
increment_150,4686.223268463376
increment_180,4707.177424564265
increment_210,4707.177424564265
increment_240,4707.177424564265
increment_270,4707.177424564265
increment_300,4707.177424564265
increment_330,4707.177424564265
increment_360,4707.177424564265
increment_390,4707.177424564265
increment_420,4707.177424564265
increment_450,4707.177424564265
increment_480,4707.177424564265
increment_510,4707.177424564265
increment_540,4707.177424564265
increment_570,4707.177424564265
increment_600,4707.177424564265
increment_630,4707.177424564265
increment_660,4707.177424564265
increment_690,4707.177424564265
increment_720,4707.177424564265
increment_750,4707.177424564265
increment_780,4707.177424564265
increment_810,4707.177424564265
increment_840,4707.177424564265
increment_870,4707.177424564265
increment_900,4707.177424564265
increment_930,4707.177424564265
increment_960,4707.177424564265
increment_990,4707.177424564265
increment_1020,4707.177424564265
increment_1050,4707.177424564265
increment_1080,4707.177424564265
increment_1110,4707.177424564265
increment_1140,4707.177424564265
increment_1170,4707.177424564265
increment_1200,4707.177424564265
increment_1230,4707.177424564265
increment_1260,4707.177424564265
increment_1290,4707.177424564265
increment_1320,4707.177424564265
increment_1350,4707.177424564265
increment_1380,4707.177424564265
increment_1410,4707.177424564265
increment_1440,4707.177424564265
increment_1470,4707.177424564265
increment_1500,4707.177424564265
increment_1530,4707.177424564265
increment_1560,4707.177424564265
increment_1590,4707.177424564265
increment_1620,4707.177424564265
increment_1650,4707.177424564265
increment_1680,4707.177424564265
increment_1710,4707.177424564265
increment_1740,4707.177424564265
increment_1770,4707.177424564265
increment_1800,4707.177424564265
increment_1830,4707.177424564265
increment_1860,4707.177424564265
increment_1890,4707.177424564265
increment_1920,4707.177424564265
increment_1950,4707.177424564265
increment_1980,4707.177424564265
increment_2010,4707.177424564265
increment_2040,4707.177424564265
increment_2070,4707.177424564265
increment_2100,4707.177424564265
increment_2130,4707.177424564265
increment_2160,4707.177424564265
increment_2190,4707.177424564265
increment_2220,4707.177424564265
increment_2250,4707.177424564265
increment_2280,4707.177424564265
increment_2310,4707.177424564265
increment_2340,4707.177424564265
increment_2370,4707.177424564265
increment_2400,4707.177424564265
increment_2430,4707.177424564265
increment_2460,4707.177424564265
increment_2490,4707.177424564265
increment_2520,4707.177424564265
increment_2550,4707.177424564265
increment_2580,4707.177424564265
increment_2610,4707.177424564265
increment_2640,4707.177424564265
increment_2670,4707.177424564265
increment_2700,4707.177424564265
increment_2730,4707.177424564265
increment_2760,4707.177424564265
increment_2790,4707.177424564265
increment_2820,4707.177424564265
increment_2850,4707.177424564265
increment_2880,4707.177424564265
increment_2910,4707.177424564265
increment_2940,4707.177424564265
increment_2970,4707.177424564265
increment_3000,4707.177424564265
increment_3030,4707.177424564265
increment_3060,4707.177424564265
increment_3090,4707.177424564265
increment_3120,4707.177424564265
increment_3150,4707.177424564265
increment_3180,4707.177424564265
increment_3210,4707.177424564265
increment_3240,4707.177424564265
increment_3270,4707.177424564265
increment_3300,4707.177424564265
increment_3330,4707.177424564265
increment_3360,4707.177424564265
increment_3390,4707.177424564265
increment_3420,4707.177424564265
increment_3450,4707.177424564265
increment_3480,4707.177424564265
increment_3510,4707.177424564265
increment_3540,4707.177424564265
increment_3570,4707.177424564265
increment_3600,4707.177424564265
increment_3630,4707.177424564265
increment_3660,4707.177424564265
increment_3690,4707.177424564265
increment_3720,4707.177424564265
increment_3750,4707.177424564265
increment_3780,4707.177424564265
increment_3810,4707.177424564265
increment_3840,4707.177424564265
increment_3870,4707.177424564265
increment_3900,4707.177424564265
increment_3930,4707.177424564265
increment_3960,4707.177424564265
increment_3990,4707.177424564265
increment_4020,4707.177424564265
increment_4050,4707.177424564265
increment_4080,4707.177424564265
increment_4110,4707.177424564265
increment_4140,4707.177424564265
increment_4170,4707.177424564265
increment_4200,4707.177424564265
increment_4230,4707.177424564265
increment_4260,4707.177424564265
increment_4290,4707.177424564265
increment_4320,4707.177424564265
increment_4350,4707.177424564265
increment_4380,4707.177424564265
increment_4410,4707.177424564265
