,0
increment_0,0.0
increment_30,0.0
increment_60,0.0
increment_90,0.0
increment_120,0.0
increment_150,0.0
increment_180,0.0
increment_210,0.0
increment_240,0.0
increment_270,0.0
increment_300,0.0
increment_330,0.0
increment_360,0.0
increment_390,0.0
increment_420,0.0
increment_450,0.0
increment_480,0.0
increment_510,0.0
increment_540,0.0
increment_570,0.0
increment_600,0.0
increment_630,0.0
increment_660,0.0
increment_690,0.0
increment_720,0.0
increment_750,0.0
increment_780,0.0
increment_810,0.0
increment_840,0.0
increment_870,0.0
increment_900,0.0
increment_930,0.0
increment_960,0.0
increment_990,0.0
increment_1020,0.0
increment_1050,0.0
increment_1080,0.0
increment_1110,0.0
increment_1140,0.0
increment_1170,0.0
increment_1200,0.0
increment_1230,0.0
increment_1260,0.0
increment_1290,2023.8238885657775
increment_1320,2023.8238885657775
increment_1350,25405.488799624578
increment_1380,25405.488799624578
increment_1410,55276.678118783086
increment_1440,55276.678118783086
increment_1470,76759.02597239584
increment_1500,76759.02597239584
increment_1530,76759.02597239584
increment_1560,76759.02597239584
increment_1590,76759.02597239584
increment_1620,76759.02597239584
increment_1650,76759.02597239584
increment_1680,76759.02597239584
increment_1710,76759.02597239584
increment_1740,76759.02597239584
increment_1770,76759.02597239584
increment_1800,76759.02597239584
increment_1830,76759.02597239584
increment_1860,76759.02597239584
increment_1890,76759.02597239584
increment_1920,76759.02597239584
increment_1950,76759.02597239584
increment_1980,76759.02597239584
increment_2010,76759.02597239584
increment_2040,76759.02597239584
increment_2070,76759.02597239584
increment_2100,76759.02597239584
increment_2130,76759.02597239584
increment_2160,76759.02597239584
increment_2190,76759.02597239584
increment_2220,76759.02597239584
increment_2250,76759.02597239584
increment_2280,76759.02597239584
increment_2310,76759.02597239584
increment_2340,76759.02597239584
increment_2370,76759.02597239584
increment_2400,76759.02597239584
increment_2430,76759.02597239584
increment_2460,76759.02597239584
increment_2490,76759.02597239584
increment_2520,76759.02597239584
increment_2550,76759.02597239584
increment_2580,76759.02597239584
increment_2610,76759.02597239584
increment_2640,76759.02597239584
increment_2670,76759.02597239584
increment_2700,76759.02597239584
increment_2730,76759.02597239584
increment_2760,76759.02597239584
increment_2790,76788.24098894348
increment_2820,76788.24098894348
increment_2850,77658.5880771384
increment_2880,77658.5880771384
increment_2910,81233.82264614518
increment_2940,81233.82264614518
increment_2970,81233.82264614518
increment_3000,81233.82264614518
increment_3030,81233.82264614518
increment_3060,81233.82264614518
increment_3090,81233.82264614518
increment_3120,81233.82264614518
increment_3150,81233.82264614518
increment_3180,81233.82264614518
increment_3210,81233.82264614518
increment_3240,81233.82264614518
increment_3270,81233.82264614518
increment_3300,81233.82264614518
increment_3330,81233.82264614518
increment_3360,81233.82264614518
increment_3390,81233.82264614518
increment_3420,81233.82264614518
increment_3450,81233.82264614518
increment_3480,81233.82264614518
increment_3510,81233.82264614518
increment_3540,81233.82264614518
increment_3570,81233.82264614518
increment_3600,81233.82264614518
increment_3630,81233.82264614518
increment_3660,81233.82264614518
increment_3690,81233.82264614518
increment_3720,81233.82264614518
increment_3750,81233.82264614518
increment_3780,81233.82264614518
increment_3810,81233.82264614518
increment_3840,81233.82264614518
increment_3870,81233.82264614518
increment_3900,81233.82264614518
increment_3930,81233.82264614518
increment_3960,81233.82264614518
increment_3990,81233.82264614518
increment_4020,81233.82264614518
increment_4050,81233.82264614518
increment_4080,81233.82264614518
increment_4110,81233.82264614518
increment_4140,81233.82264614518
increment_4170,81233.82264614518
increment_4200,81233.82264614518
increment_4230,81233.82264614518
increment_4260,81233.82264614518
increment_4290,81233.82264614518
increment_4320,81233.82264614518
increment_4350,81233.82264614518
increment_4380,81233.82264614518
increment_4410,81233.82264614518
increment_4440,81233.82264614518
increment_4470,81233.82264614518
increment_4500,81233.82264614518
increment_4530,81233.82264614518
increment_4560,81233.82264614518
increment_4590,81233.82264614518
increment_4620,81233.82264614518
increment_4650,81233.82264614518
increment_4680,81233.82264614518
increment_4710,81233.82264614518
increment_4740,81233.82264614518
increment_4770,81233.82264614518
