,0
increment_0,0.0
increment_30,0.0
increment_60,0.0
increment_90,0.0
increment_120,0.0
increment_150,0.0
increment_180,0.0
increment_210,0.0
increment_240,0.0
increment_270,0.0
increment_300,0.0
increment_330,0.0
increment_360,0.0
increment_390,0.0
increment_420,0.0
increment_450,0.0
increment_480,0.0
increment_510,0.0
increment_540,0.0
increment_570,0.0
increment_600,0.0
increment_630,0.0
increment_660,0.0
increment_690,0.0
increment_720,0.0
increment_750,94.73563874003978
increment_780,94.73563874003978
increment_810,94.73563874003978
increment_840,94.73563874003978
increment_870,94.73563874003978
increment_900,94.73563874003978
increment_930,94.73563874003978
increment_960,94.73563874003978
increment_990,8434.222548719885
increment_1020,8434.222548719885
increment_1050,8434.222548719885
increment_1080,8434.222548719885
increment_1110,8434.222548719885
increment_1140,8434.222548719885
increment_1170,8434.222548719885
increment_1200,8434.222548719885
increment_1230,8434.222548719885
increment_1260,8434.222548719885
increment_1290,8434.222548719885
increment_1320,8434.222548719885
increment_1350,8764.932528868612
increment_1380,8764.932528868612
increment_1410,32161.820345592732
increment_1440,32161.820345592732
increment_1470,65681.29884425928
increment_1500,65681.29884425928
increment_1530,65681.29884425928
increment_1560,65681.29884425928
increment_1590,65681.29884425928
increment_1620,65681.29884425928
increment_1650,65681.29884425928
increment_1680,65681.29884425928
increment_1710,65681.29884425928
increment_1740,65681.29884425928
increment_1770,65681.29884425928
increment_1800,65681.29884425928
increment_1830,65681.29884425928
increment_1860,65681.29884425928
increment_1890,65681.29884425928
increment_1920,65681.29884425928
increment_1950,65681.29884425928
increment_1980,65681.29884425928
increment_2010,65681.29884425928
increment_2040,65681.29884425928
increment_2070,65681.29884425928
increment_2100,65681.29884425928
increment_2130,65681.29884425928
increment_2160,65681.29884425928
increment_2190,65681.29884425928
increment_2220,65681.29884425928
increment_2250,65681.29884425928
increment_2280,65681.29884425928
increment_2310,65681.29884425928
increment_2340,65681.29884425928
increment_2370,65681.29884425928
increment_2400,65681.29884425928
increment_2430,65681.29884425928
increment_2460,65681.29884425928
increment_2490,65681.29884425928
increment_2520,65681.29884425928
increment_2550,65681.29884425928
increment_2580,65681.29884425928
increment_2610,65681.29884425928
increment_2640,65681.29884425928
increment_2670,65681.29884425928
increment_2700,65681.29884425928
increment_2730,65681.29884425928
increment_2760,65681.29884425928
increment_2790,65681.29884425928
increment_2820,65681.29884425928
increment_2850,65681.29884425928
increment_2880,65681.29884425928
increment_2910,68833.98286864709
increment_2940,68833.98286864709
increment_2970,68833.98286864709
increment_3000,68833.98286864709
increment_3030,68833.98286864709
increment_3060,68833.98286864709
increment_3090,68833.98286864709
increment_3120,68833.98286864709
increment_3150,68833.98286864709
increment_3180,68833.98286864709
increment_3210,68833.98286864709
increment_3240,68833.98286864709
increment_3270,68833.98286864709
increment_3300,68833.98286864709
increment_3330,68833.98286864709
increment_3360,68833.98286864709
increment_3390,68833.98286864709
increment_3420,68833.98286864709
increment_3450,68833.98286864709
increment_3480,68833.98286864709
increment_3510,68833.98286864709
increment_3540,68833.98286864709
increment_3570,68833.98286864709
increment_3600,68833.98286864709
increment_3630,68833.98286864709
increment_3660,68833.98286864709
increment_3690,68833.98286864709
increment_3720,68833.98286864709
increment_3750,68833.98286864709
increment_3780,68833.98286864709
increment_3810,68833.98286864709
increment_3840,68833.98286864709
increment_3870,68897.16753115329
increment_3900,68897.16753115329
increment_3930,68897.16753115329
increment_3960,68897.16753115329
increment_3990,68897.16753115329
increment_4020,68897.16753115329
increment_4050,68897.16753115329
increment_4080,68897.16753115329
increment_4110,68897.16753115329
increment_4140,68897.16753115329
increment_4170,68897.16753115329
increment_4200,68897.16753115329
increment_4230,68897.16753115329
increment_4260,68897.16753115329
increment_4290,69037.68857561353
increment_4320,69037.68857561353
increment_4350,80512.14040469009
increment_4380,80512.14040469009
increment_4410,80512.14040469009
increment_4440,80512.14040469009
increment_4470,80512.14040469009
increment_4500,80512.14040469009
increment_4530,80512.14040469009
increment_4560,80512.14040469009
increment_4590,80512.14040469009
increment_4620,80512.14040469009
