,0
increment_0,0.0
increment_30,0.0
increment_60,0.0
increment_90,0.0
increment_120,0.0
increment_150,0.0
increment_180,0.0
increment_210,0.0
increment_240,0.0
increment_270,0.0
increment_300,0.0
increment_330,0.0
increment_360,0.0
increment_390,0.0
increment_420,0.0
increment_450,0.0
increment_480,0.0
increment_510,0.0
increment_540,0.0
increment_570,0.0
increment_600,0.0
increment_630,0.0
increment_660,0.0
increment_690,0.0
increment_720,0.0
increment_750,0.0
increment_780,0.0
increment_810,0.0
increment_840,0.0
increment_870,0.0
increment_900,0.0
increment_930,0.0
increment_960,0.0
increment_990,0.0
increment_1020,0.0
increment_1050,0.0
increment_1080,0.0
increment_1110,0.0
increment_1140,0.0
increment_1170,0.0
increment_1200,0.0
increment_1230,0.0
increment_1260,0.0
increment_1290,1669.386160308351
increment_1320,1669.386160308351
increment_1350,29725.84286691641
increment_1380,29725.84286691641
increment_1410,57154.17103559744
increment_1440,57154.17103559744
increment_1470,85532.71811170032
increment_1500,85532.71811170032
increment_1530,85532.71811170032
increment_1560,85532.71811170032
increment_1590,85532.71811170032
increment_1620,85532.71811170032
increment_1650,85532.71811170032
increment_1680,85532.71811170032
increment_1710,85532.71811170032
increment_1740,85532.71811170032
increment_1770,85532.71811170032
increment_1800,85532.71811170032
increment_1830,85532.71811170032
increment_1860,85532.71811170032
increment_1890,85532.71811170032
increment_1920,85532.71811170032
increment_1950,85532.71811170032
increment_1980,85532.71811170032
increment_2010,85532.71811170032
increment_2040,85532.71811170032
increment_2070,85532.71811170032
increment_2100,85532.71811170032
increment_2130,85532.71811170032
increment_2160,85532.71811170032
increment_2190,85532.71811170032
increment_2220,85532.71811170032
increment_2250,85532.71811170032
increment_2280,85532.71811170032
increment_2310,85532.71811170032
increment_2340,85532.71811170032
increment_2370,85532.71811170032
increment_2400,85532.71811170032
increment_2430,85532.71811170032
increment_2460,85532.71811170032
increment_2490,85532.71811170032
increment_2520,85532.71811170032
increment_2550,85532.71811170032
increment_2580,85532.71811170032
increment_2610,85532.71811170032
increment_2640,85532.71811170032
increment_2670,85532.71811170032
increment_2700,85532.71811170032
increment_2730,85532.71811170032
increment_2760,85532.71811170032
increment_2790,85938.01240386188
increment_2820,85938.01240386188
increment_2850,87149.05112065985
increment_2880,87149.05112065985
increment_2910,93431.23470590224
increment_2940,93431.23470590224
increment_2970,93431.23470590224
increment_3000,93431.23470590224
increment_3030,93431.23470590224
increment_3060,93431.23470590224
increment_3090,93431.23470590224
increment_3120,93431.23470590224
increment_3150,93431.23470590224
increment_3180,93431.23470590224
increment_3210,93431.23470590224
increment_3240,93431.23470590224
increment_3270,93431.23470590224
increment_3300,93431.23470590224
increment_3330,93431.23470590224
increment_3360,93431.23470590224
increment_3390,93431.23470590224
increment_3420,93431.23470590224
increment_3450,93431.23470590224
increment_3480,93431.23470590224
increment_3510,93431.23470590224
increment_3540,93431.23470590224
increment_3570,93431.23470590224
increment_3600,93431.23470590224
increment_3630,93431.23470590224
increment_3660,93431.23470590224
increment_3690,93431.23470590224
increment_3720,93431.23470590224
increment_3750,93431.23470590224
increment_3780,93431.23470590224
increment_3810,93431.23470590224
increment_3840,93431.23470590224
increment_3870,93431.23470590224
increment_3900,93431.23470590224
increment_3930,93431.23470590224
increment_3960,93431.23470590224
increment_3990,93431.23470590224
increment_4020,93431.23470590224
increment_4050,93431.23470590224
increment_4080,93431.23470590224
increment_4110,93431.23470590224
increment_4140,93431.23470590224
increment_4170,93431.23470590224
increment_4200,93431.23470590224
increment_4230,93431.23470590224
increment_4260,93431.23470590224
increment_4290,93431.23470590224
increment_4320,93431.23470590224
increment_4350,93431.23470590224
increment_4380,93431.23470590224
increment_4410,93431.23470590224
increment_4440,93431.23470590224
increment_4470,93431.23470590224
increment_4500,93431.23470590224
increment_4530,93431.23470590224
increment_4560,93431.23470590224
increment_4590,93431.23470590224
increment_4620,93431.23470590224
increment_4650,93431.23470590224
increment_4680,93431.23470590224
increment_4710,93431.23470590224
increment_4740,93431.23470590224
increment_4770,93431.23470590224
