,0
increment_0,0.0
increment_30,0.0
increment_60,0.0
increment_90,0.0
increment_120,0.0
increment_150,0.0
increment_180,0.0
increment_210,0.0
increment_240,0.0
increment_270,0.0
increment_300,0.0
increment_330,0.0
increment_360,0.0
increment_390,0.0
increment_420,0.0
increment_450,0.0
increment_480,0.0
increment_510,1689.1839813488134
increment_540,1689.1839813488134
increment_570,1689.1839813488134
increment_600,1689.1839813488134
increment_630,1689.1839813488134
increment_660,1689.1839813488134
increment_690,1689.1839813488134
increment_720,1689.1839813488134
increment_750,1689.1839813488134
increment_780,1689.1839813488134
increment_810,1689.1839813488134
increment_840,1689.1839813488134
increment_870,1689.1839813488134
increment_900,1689.1839813488134
increment_930,1689.1839813488134
increment_960,1689.1839813488134
increment_990,1689.1839813488134
increment_1020,1689.1839813488134
increment_1050,1689.1839813488134
increment_1080,1689.1839813488134
increment_1110,1689.1839813488134
increment_1140,1689.1839813488134
increment_1170,2575.6346898173324
increment_1200,2575.6346898173324
increment_1230,6494.054674954065
increment_1260,6494.054674954065
increment_1290,6494.054674954065
increment_1320,6494.054674954065
increment_1350,6494.054674954065
increment_1380,6494.054674954065
increment_1410,6494.054674954065
increment_1440,6494.054674954065
increment_1470,40539.1308094317
increment_1500,40539.1308094317
increment_1530,40539.1308094317
increment_1560,40539.1308094317
increment_1590,40539.1308094317
increment_1620,40539.1308094317
increment_1650,40539.1308094317
increment_1680,40539.1308094317
increment_1710,40539.1308094317
increment_1740,40539.1308094317
increment_1770,40539.1308094317
increment_1800,40539.1308094317
increment_1830,40539.1308094317
increment_1860,40539.1308094317
increment_1890,40539.1308094317
increment_1920,40539.1308094317
increment_1950,40539.1308094317
increment_1980,40539.1308094317
increment_2010,40539.1308094317
increment_2040,40539.1308094317
increment_2070,40539.1308094317
increment_2100,40539.1308094317
increment_2130,40539.1308094317
increment_2160,40539.1308094317
increment_2190,40539.1308094317
increment_2220,40539.1308094317
increment_2250,40539.1308094317
increment_2280,40539.1308094317
increment_2310,40539.1308094317
increment_2340,40539.1308094317
increment_2370,40539.1308094317
increment_2400,40539.1308094317
increment_2430,40539.1308094317
increment_2460,40539.1308094317
increment_2490,40539.1308094317
increment_2520,40539.1308094317
increment_2550,40539.1308094317
increment_2580,40539.1308094317
increment_2610,40539.1308094317
increment_2640,40539.1308094317
increment_2670,40539.1308094317
increment_2700,40539.1308094317
increment_2730,40539.1308094317
increment_2760,40539.1308094317
increment_2790,40539.1308094317
increment_2820,40539.1308094317
increment_2850,40539.1308094317
increment_2880,40539.1308094317
increment_2910,40789.382495592676
increment_2940,40789.382495592676
increment_2970,40789.382495592676
increment_3000,40789.382495592676
increment_3030,40789.382495592676
increment_3060,40789.382495592676
increment_3090,40789.382495592676
increment_3120,40789.382495592676
increment_3150,40789.382495592676
increment_3180,40789.382495592676
increment_3210,40789.382495592676
increment_3240,40789.382495592676
increment_3270,40789.382495592676
increment_3300,40789.382495592676
increment_3330,40789.382495592676
increment_3360,40789.382495592676
increment_3390,40789.382495592676
increment_3420,40789.382495592676
increment_3450,40789.382495592676
increment_3480,40789.382495592676
increment_3510,40789.382495592676
increment_3540,40789.382495592676
increment_3570,40789.382495592676
increment_3600,40789.382495592676
increment_3630,40789.382495592676
increment_3660,40789.382495592676
increment_3690,40789.382495592676
increment_3720,40789.382495592676
increment_3750,40789.382495592676
increment_3780,40789.382495592676
increment_3810,40789.382495592676
increment_3840,40789.382495592676
increment_3870,40789.382495592676
increment_3900,40789.382495592676
increment_3930,40789.382495592676
increment_3960,40789.382495592676
increment_3990,40789.382495592676
increment_4020,40789.382495592676
increment_4050,40789.382495592676
increment_4080,40789.382495592676
increment_4110,40789.382495592676
increment_4140,40789.382495592676
increment_4170,40789.382495592676
increment_4200,40789.382495592676
increment_4230,40789.382495592676
increment_4260,40789.382495592676
increment_4290,40789.382495592676
increment_4320,40789.382495592676
increment_4350,40789.382495592676
increment_4380,40789.382495592676
increment_4410,40789.382495592676
increment_4440,40789.382495592676
increment_4470,40789.382495592676
increment_4500,40789.382495592676
