,0
increment_4530,781583.0231128527
increment_4560,783236.0757992115
increment_4590,784250.3757992116
increment_4620,785264.6757992116
increment_4650,786278.9757992115
increment_4680,787293.2757992116
increment_4710,788307.5757992114
increment_4740,789321.8757992114
increment_4770,790336.1757992114
increment_4800,795927.8545475603
increment_4830,796941.5545475604
increment_4860,797955.2545475604
increment_4890,799687.6326367393
increment_4920,806652.5499679501
increment_4950,807977.9928504913
increment_4980,808990.4928504913
increment_5010,815736.0585868772
increment_5040,816748.2585868771
increment_5070,817760.4585868771
increment_5100,818772.6585868772
increment_5130,819784.8585868771
increment_5160,820797.0585868772
increment_5190,821809.2585868771
increment_5220,822821.4585868771
increment_5250,823833.6585868772
increment_5280,824845.8585868771
increment_5310,825858.0585868772
increment_5340,826870.2585868771
increment_5370,827882.4585868771
increment_5400,828894.6585868772
increment_5430,829906.8585868771
increment_5460,830919.0585868772
increment_5490,831931.2585868771
increment_5520,855406.2733960184
increment_5550,858334.3280491194
increment_5580,863796.8290349948
increment_5610,866229.5534077716
increment_5640,910964.2953327761
increment_5670,916850.2682345298
increment_5700,1025869.7008948862
increment_5730,1043441.5698353628
increment_5760,1473035.5058853992
increment_5790,1489698.5697068847
increment_5820,1500707.1691808777
increment_5850,1523404.9029969384
increment_5880,1543998.0631885752
increment_5910,1550266.2987146035
increment_5940,1553085.281488727
increment_5970,1554785.554442282
increment_6000,1555702.954442282
increment_6030,1556620.354442282
increment_6060,1558810.1041349366
increment_6090,1559727.2041349367
increment_6120,1560644.3041349365
increment_6150,1561561.4041349366
increment_6180,1562478.5041349367
increment_6210,1563395.6041349366
increment_6240,1565424.7914324307
increment_6270,1566341.5914324308
increment_6300,1567258.3914324308
increment_6330,1568175.1914324306
increment_6360,1572569.9491013018
increment_6390,1573486.4491013018
increment_6420,1574402.9491013018
increment_6450,1575319.4491013018
increment_6480,1576235.9491013018
increment_6510,1577152.4491013018
increment_6540,1578068.9491013018
increment_6570,1578985.4491013018
increment_6600,1579901.9491013018
increment_6630,1580818.4491013018
increment_6660,1581734.9491013018
increment_6690,1582651.4491013018
increment_6720,1583567.9491013018
increment_6750,1584484.4491013018
increment_6780,1585400.9491013018
increment_6810,1586317.4491013018
increment_6840,1587233.9491013018
increment_6870,1588150.4491013018
increment_6900,1589066.9491013018
increment_6930,1589983.4491013018
increment_6960,1617268.5051003883
increment_6990,1618182.6051003882
increment_7020,1624255.1883434597
increment_7050,1625168.9883434596
increment_7080,1667680.1714672318
increment_7110,1673191.8032848444
increment_7140,1764526.0573822644
increment_7170,1798166.8264974821
increment_7200,2416136.180744214
increment_7230,2437950.3722378872
increment_7260,2467343.3265190204
increment_7290,2503800.6211265903
increment_7320,2513898.725994758
increment_7350,2530534.7388132242
increment_7380,2549720.23273866
increment_7410,2559508.7524721147
increment_7440,2560332.5524721146
increment_7470,2570245.416953951
increment_7500,2571068.916953951
increment_7530,2571892.416953951
increment_7560,2572715.916953951
increment_7590,2573539.416953951
increment_7620,2574362.916953951
increment_7650,2575186.416953951
increment_7680,2594108.933025941
increment_7710,2594931.533025941
increment_7740,2595754.133025941
increment_7770,2596576.733025941
increment_7800,2611517.169542245
increment_7830,2612339.469542245
increment_7860,2613161.769542245
increment_7890,2613984.069542245
increment_7920,2614806.369542245
increment_7950,2615628.669542245
increment_7980,2616450.969542245
increment_8010,2617273.269542245
increment_8040,2618095.569542245
increment_8070,2618917.869542245
increment_8100,2619740.169542245
increment_8130,2620562.469542245
increment_8160,2621384.769542245
increment_8190,2622207.069542245
increment_8220,2623029.369542245
increment_8250,2623851.669542245
increment_8280,2624673.969542245
increment_8310,2625496.269542245
increment_8340,2626318.569542245
increment_8370,2627140.869542245
increment_8400,2711003.439355968
increment_8430,2717099.614637933
increment_8460,2726492.2091062856
increment_8490,2729298.5886356155
increment_8520,2832678.4050075174
increment_8550,2833488.7050075172
increment_8580,3006516.239954071
increment_8610,3025035.9328862512
increment_8640,3791426.4063701928
increment_8670,3818231.652739972
increment_8700,3862545.5789594357
increment_8730,3896112.628734744
increment_8760,3909830.7725612135
increment_8790,3953999.7538103443
increment_8820,3954739.2538103443
increment_8850,3969838.6770153833
increment_8880,3970577.2770153834
increment_8910,3971315.8770153834
increment_8940,3972054.477015383
increment_8970,3972793.077015383
increment_9000,3973531.6770153833
increment_9030,3974270.2770153834
increment_9060,3975008.8770153834
increment_9090,3975747.477015383
increment_9120,3987222.569851764
increment_9150,3994052.4827975463
increment_9180,4009117.820276577
increment_9210,4020761.5234714854
increment_9240,4021497.4234714853
increment_9270,4022233.323471485
increment_9300,4022969.2234714855
increment_9330,4023705.1234714855
increment_9360,4024441.0234714854
increment_9390,4026693.242252275
increment_9420,4027428.842252275
increment_9450,4028164.4422522746
increment_9480,4028900.0422522747
increment_9510,4029635.642252275
increment_9540,4030371.242252275
increment_9570,4031106.842252275
increment_9600,4031842.4422522746
increment_9630,4032578.0422522747
increment_9660,4033313.642252275
increment_9690,4034049.242252275
increment_9720,4034784.842252275
increment_9750,4035520.4422522746
increment_9780,4049554.129502134
increment_9810,4050289.129502134
increment_9840,4095622.792885597
increment_9870,4096354.4928855966
increment_9900,4100454.4796905257
increment_9930,4103836.514973973
increment_9960,4198229.073706771
increment_9990,4212748.446102629
increment_10020,4433602.647355552
increment_10050,4436315.392161268
increment_10080,5278068.127281166
increment_10110,5353765.788301
increment_10140,5383719.482681266
increment_10170,5438489.659192942
increment_10200,5446543.743851921
increment_10230,5475614.192558196
increment_10260,5476272.692558196
increment_10290,5481299.7412474
increment_10320,5481957.9412474
increment_10350,5482616.1412474
increment_10380,5483274.3412474
increment_10410,5483932.5412474
increment_10440,5484590.7412474
increment_10470,5485248.9412474
increment_10500,5485907.1412474
increment_10530,5486565.3412474
increment_10560,5489284.361192077
increment_10590,5489941.961192077
increment_10620,5510303.171699543
increment_10650,5512056.064660043
increment_10680,5512712.464660044
increment_10710,5523044.175322018
increment_10740,5523700.275322017
increment_10770,5524356.375322018
increment_10800,5525012.475322017
increment_10830,5525668.575322018
increment_10860,5526324.675322018
increment_10890,5526980.775322017
increment_10920,5527636.875322018
increment_10950,5528292.975322017
increment_10980,5528949.075322018
increment_11010,5529605.175322018
increment_11040,5530261.275322017
increment_11070,5530917.375322018
increment_11100,5531573.475322017
increment_11130,5532229.575322018
increment_11160,5532885.675322018
increment_11190,5533541.775322017
increment_11220,5534197.875322018
increment_11250,5534853.975322017
increment_11280,5583375.2955930075
increment_11310,5584028.995593008
increment_11340,5615673.211060226
increment_11370,5636615.228245915
increment_11400,5675038.69152022
increment_11430,5683991.151485964
increment_11460,5833790.214073331
increment_11490,5855824.033416399
increment_11520,6743947.716498895
increment_11550,6788258.327024573
increment_11580,6797885.62765393
increment_11610,6894375.028471654
increment_11640,6921129.449165734
increment_11670,6980785.740451486
increment_11700,6992516.76213679
increment_11730,6996752.954477371
increment_11760,6997344.2544773705
increment_11790,6997935.554477371
increment_11820,6998526.854477371
increment_11850,6999118.154477371
increment_11880,6999709.454477371
increment_11910,7000300.7544773705
increment_11940,7000892.054477371
increment_11970,7001483.354477371
increment_12000,7026383.209848605
increment_12030,7026973.909848605
increment_12060,7027564.6098486055
increment_12090,7028155.309848606
increment_12120,7044582.346153499
increment_12150,7045172.446153499
increment_12180,7045762.546153499
increment_12210,7046352.646153498
increment_12240,7046942.746153499
increment_12270,7047532.846153499
increment_12300,7048122.946153499
increment_12330,7048713.046153499
increment_12360,7049303.146153498
increment_12390,7049893.246153499
increment_12420,7050483.346153499
increment_12450,7051073.446153499
increment_12480,7051663.546153499
