,0
increment_0,0.0
increment_30,0.0
increment_60,0.0
increment_90,0.0
increment_120,0.0
increment_150,0.0
increment_180,0.0
increment_210,0.0
increment_240,0.0
increment_270,0.0
increment_300,0.0
increment_330,0.0
increment_360,0.0
increment_390,33.11182858961701
increment_420,36.696350804941545
increment_450,36.696350804941545
increment_480,99.27006827564739
increment_510,1700.0739582660035
increment_540,1700.0739582660035
increment_570,1735.5850634976348
increment_600,1735.5850634976348
increment_630,1859.1204622024215
increment_660,1871.2577122863936
increment_690,1871.2577122863936
increment_720,1871.2577122863936
increment_750,1871.2577122863936
increment_780,1871.2577122863936
increment_810,1991.4094845218797
increment_840,1991.4094845218797
increment_870,1991.4094845218797
increment_900,2029.5521403859113
increment_930,2029.5521403859113
increment_960,2029.5521403859113
increment_990,2029.5521403859113
increment_1020,2029.5521403859113
increment_1050,2029.5521403859113
increment_1080,2029.5521403859113
increment_1110,2029.5521403859113
increment_1140,2029.5521403859113
increment_1170,2504.2779043095197
increment_1200,2504.2779043095197
increment_1230,15352.194527487676
increment_1260,16292.758503112658
increment_1290,16368.312271211324
increment_1320,16428.987380422568
increment_1350,16559.021165098715
increment_1380,16559.021165098715
increment_1410,16559.021165098715
increment_1440,16800.14957232214
increment_1470,52806.59387693372
increment_1500,54515.4928990955
increment_1530,55511.627015483944
increment_1560,58429.93188118282
increment_1590,59069.27623172463
increment_1620,59605.9254229357
increment_1650,59605.9254229357
increment_1680,59605.9254229357
increment_1710,59605.9254229357
increment_1740,59605.9254229357
increment_1770,59605.9254229357
increment_1800,59605.9254229357
increment_1830,59605.9254229357
increment_1860,59605.9254229357
increment_1890,59605.9254229357
increment_1920,59605.9254229357
increment_1950,62058.63103144301
increment_1980,62118.51757418741
increment_2010,62118.51757418741
increment_2040,66334.53664019833
increment_2070,66334.53664019833
increment_2100,66334.53664019833
increment_2130,66334.53664019833
increment_2160,66334.53664019833
increment_2190,66334.53664019833
increment_2220,66334.53664019833
increment_2250,66334.53664019833
increment_2280,66334.53664019833
increment_2310,66334.53664019833
increment_2340,66334.53664019833
increment_2370,66334.53664019833
increment_2400,66334.53664019833
increment_2430,66334.53664019833
increment_2460,66334.53664019833
increment_2490,66334.53664019833
increment_2520,66334.53664019833
increment_2550,66334.53664019833
increment_2580,66334.53664019833
increment_2610,66334.53664019833
increment_2640,66334.53664019833
increment_2670,72098.13238904985
increment_2700,72162.83615198865
increment_2730,72162.83615198865
increment_2760,73082.334097026
increment_2790,74098.0698317632
increment_2820,75040.37028225955
increment_2850,77910.64678539961
increment_2880,77934.45705350122
increment_2910,119886.94582914485
increment_2940,120307.05038156275
increment_2970,120467.11663125367
increment_3000,125448.59544087914
increment_3030,126129.17278812028
increment_3060,126158.84298095814
increment_3090,126158.84298095814
increment_3120,126158.84298095814
increment_3150,126158.84298095814
increment_3180,126158.84298095814
increment_3210,126158.84298095814
increment_3240,126158.84298095814
increment_3270,126158.84298095814
increment_3300,126158.84298095814
increment_3330,126158.84298095814
increment_3360,126158.84298095814
increment_3390,126308.75823201773
increment_3420,126308.75823201773
increment_3450,126308.75823201773
increment_3480,126308.75823201773
increment_3510,128536.83441722994
increment_3540,128536.83441722994
increment_3570,128536.83441722994
increment_3600,128536.83441722994
increment_3630,128536.83441722994
increment_3660,128536.83441722994
increment_3690,128536.83441722994
increment_3720,128536.83441722994
increment_3750,128536.83441722994
increment_3780,128536.83441722994
increment_3810,128536.83441722994
increment_3840,128536.83441722994
increment_3870,128536.83441722994
increment_3900,128536.83441722994
increment_3930,128536.83441722994
increment_3960,128536.83441722994
increment_3990,128536.83441722994
increment_4020,128536.83441722994
increment_4050,128536.83441722994
increment_4080,128990.13750812493
increment_4110,137001.65232403684
increment_4140,137001.65232403684
increment_4170,138244.43378993907
increment_4200,138244.43378993907
increment_4230,139981.34374649115
increment_4260,139981.34374649115
increment_4290,140443.8842531516
increment_4320,142003.93793862517
increment_4350,201019.04605221748
increment_4380,201775.45867066347
increment_4410,202894.14717569217
increment_4440,204595.14980312518
increment_4470,205302.6541121473
