,0
increment_0,0.0
increment_30,0.0
increment_60,0.0
increment_90,0.0
increment_120,0.0
increment_150,0.0
increment_180,0.0
increment_210,0.0
increment_240,0.0
increment_270,0.0
increment_300,0.0
increment_330,0.0
increment_360,0.0
increment_390,0.0
increment_420,0.0
increment_450,0.0
increment_480,0.0
increment_510,1302.4226130862712
increment_540,1302.4226130862712
increment_570,1302.4226130862712
increment_600,1302.4226130862712
increment_630,1302.4226130862712
increment_660,1302.4226130862712
increment_690,1302.4226130862712
increment_720,1302.4226130862712
increment_750,1302.4226130862712
increment_780,1302.4226130862712
increment_810,1302.4226130862712
increment_840,1302.4226130862712
increment_870,1302.4226130862712
increment_900,1302.4226130862712
increment_930,1302.4226130862712
increment_960,1302.4226130862712
increment_990,1302.4226130862712
increment_1020,1302.4226130862712
increment_1050,1302.4226130862712
increment_1080,1302.4226130862712
increment_1110,1302.4226130862712
increment_1140,1302.4226130862712
increment_1170,1302.4226130862712
increment_1200,1302.4226130862712
increment_1230,8012.841024947751
increment_1260,8012.841024947751
increment_1290,8012.841024947751
increment_1320,8012.841024947751
increment_1350,8012.841024947751
increment_1380,8012.841024947751
increment_1410,8012.841024947751
increment_1440,8012.841024947751
increment_1470,39616.297280724015
increment_1500,39616.297280724015
increment_1530,39616.297280724015
increment_1560,39616.297280724015
increment_1590,39616.297280724015
increment_1620,39616.297280724015
increment_1650,39616.297280724015
increment_1680,39616.297280724015
increment_1710,39616.297280724015
increment_1740,39616.297280724015
increment_1770,39616.297280724015
increment_1800,39616.297280724015
increment_1830,39616.297280724015
increment_1860,39616.297280724015
increment_1890,39616.297280724015
increment_1920,39616.297280724015
increment_1950,39616.297280724015
increment_1980,39616.297280724015
increment_2010,39616.297280724015
increment_2040,39616.297280724015
increment_2070,39616.297280724015
increment_2100,39616.297280724015
increment_2130,39616.297280724015
increment_2160,39616.297280724015
increment_2190,39616.297280724015
increment_2220,39616.297280724015
increment_2250,39616.297280724015
increment_2280,39616.297280724015
increment_2310,39616.297280724015
increment_2340,39616.297280724015
increment_2370,39616.297280724015
increment_2400,39616.297280724015
increment_2430,39616.297280724015
increment_2460,39616.297280724015
increment_2490,39616.297280724015
increment_2520,39616.297280724015
increment_2550,39616.297280724015
increment_2580,39616.297280724015
increment_2610,39616.297280724015
increment_2640,39616.297280724015
increment_2670,39616.297280724015
increment_2700,39616.297280724015
increment_2730,39616.297280724015
increment_2760,39616.297280724015
increment_2790,39616.297280724015
increment_2820,39616.297280724015
increment_2850,39616.297280724015
increment_2880,39616.297280724015
increment_2910,42583.47478749787
increment_2940,42583.47478749787
increment_2970,42583.47478749787
increment_3000,42583.47478749787
increment_3030,42583.47478749787
increment_3060,42583.47478749787
increment_3090,42583.47478749787
increment_3120,42583.47478749787
increment_3150,42583.47478749787
increment_3180,42583.47478749787
increment_3210,42583.47478749787
increment_3240,42583.47478749787
increment_3270,42583.47478749787
increment_3300,42583.47478749787
increment_3330,42583.47478749787
increment_3360,42583.47478749787
increment_3390,42583.47478749787
increment_3420,42583.47478749787
increment_3450,42583.47478749787
increment_3480,42583.47478749787
increment_3510,42583.47478749787
increment_3540,42583.47478749787
increment_3570,42583.47478749787
increment_3600,42583.47478749787
increment_3630,42583.47478749787
increment_3660,42583.47478749787
increment_3690,42583.47478749787
increment_3720,42583.47478749787
increment_3750,42583.47478749787
increment_3780,42583.47478749787
increment_3810,42583.47478749787
increment_3840,42583.47478749787
increment_3870,42583.47478749787
increment_3900,42583.47478749787
increment_3930,42583.47478749787
increment_3960,42583.47478749787
increment_3990,42583.47478749787
increment_4020,42583.47478749787
increment_4050,42583.47478749787
increment_4080,42583.47478749787
increment_4110,42583.47478749787
increment_4140,42583.47478749787
increment_4170,42583.47478749787
increment_4200,42583.47478749787
increment_4230,42583.47478749787
increment_4260,42583.47478749787
increment_4290,42583.47478749787
increment_4320,42583.47478749787
increment_4350,42583.47478749787
increment_4380,42583.47478749787
increment_4410,42583.47478749787
increment_4440,42583.47478749787
increment_4470,42583.47478749787
increment_4500,42583.47478749787
