,0
increment_0,0.0
increment_30,0.0
increment_60,0.0
increment_90,0.0
increment_120,0.0
increment_150,0.0
increment_180,0.0
increment_210,0.0
increment_240,0.0
increment_270,0.0
increment_300,0.0
increment_330,0.0
increment_360,0.0
increment_390,0.0
increment_420,0.0
increment_450,0.0
increment_480,0.0
increment_510,0.0
increment_540,0.0
increment_570,0.0
increment_600,0.0
increment_630,0.0
increment_660,0.0
increment_690,0.0
increment_720,0.0
increment_750,0.0
increment_780,0.0
increment_810,0.0
increment_840,0.0
increment_870,0.0
increment_900,0.0
increment_930,0.0
increment_960,0.0
increment_990,14921.859474345923
increment_1020,14921.859474345923
increment_1050,14921.859474345923
increment_1080,14921.859474345923
increment_1110,14921.859474345923
increment_1140,14921.859474345923
increment_1170,14921.859474345923
increment_1200,14921.859474345923
increment_1230,14921.859474345923
increment_1260,14921.859474345923
increment_1290,14921.859474345923
increment_1320,14921.859474345923
increment_1350,15749.873038111644
increment_1380,15749.873038111644
increment_1410,46891.722723578074
increment_1440,46891.722723578074
increment_1470,83553.87120595995
increment_1500,83553.87120595995
increment_1530,83553.87120595995
increment_1560,83553.87120595995
increment_1590,83553.87120595995
increment_1620,83553.87120595995
increment_1650,83553.87120595995
increment_1680,83553.87120595995
increment_1710,83553.87120595995
increment_1740,83553.87120595995
increment_1770,83553.87120595995
increment_1800,83553.87120595995
increment_1830,83553.87120595995
increment_1860,83553.87120595995
increment_1890,83553.87120595995
increment_1920,83553.87120595995
increment_1950,83553.87120595995
increment_1980,83553.87120595995
increment_2010,83553.87120595995
increment_2040,83553.87120595995
increment_2070,83553.87120595995
increment_2100,83553.87120595995
increment_2130,83553.87120595995
increment_2160,83553.87120595995
increment_2190,83553.87120595995
increment_2220,83553.87120595995
increment_2250,83553.87120595995
increment_2280,83553.87120595995
increment_2310,83553.87120595995
increment_2340,83553.87120595995
increment_2370,83553.87120595995
increment_2400,83553.87120595995
increment_2430,83553.87120595995
increment_2460,83553.87120595995
increment_2490,83553.87120595995
increment_2520,83553.87120595995
increment_2550,83553.87120595995
increment_2580,83553.87120595995
increment_2610,83553.87120595995
increment_2640,83553.87120595995
increment_2670,83553.87120595995
increment_2700,83553.87120595995
increment_2730,83553.87120595995
increment_2760,83553.87120595995
increment_2790,83553.87120595995
increment_2820,83553.87120595995
increment_2850,83553.87120595995
increment_2880,83553.87120595995
increment_2910,86425.73840211592
increment_2940,86425.73840211592
increment_2970,86425.73840211592
increment_3000,86425.73840211592
increment_3030,86425.73840211592
increment_3060,86425.73840211592
increment_3090,86425.73840211592
increment_3120,86425.73840211592
increment_3150,86425.73840211592
increment_3180,86425.73840211592
increment_3210,86425.73840211592
increment_3240,86425.73840211592
increment_3270,86425.73840211592
increment_3300,86425.73840211592
increment_3330,86425.73840211592
increment_3360,86425.73840211592
increment_3390,86425.73840211592
increment_3420,86425.73840211592
increment_3450,86425.73840211592
increment_3480,86425.73840211592
increment_3510,86425.73840211592
increment_3540,86425.73840211592
increment_3570,86425.73840211592
increment_3600,86425.73840211592
increment_3630,86425.73840211592
increment_3660,86425.73840211592
increment_3690,86425.73840211592
increment_3720,86425.73840211592
increment_3750,86425.73840211592
increment_3780,86425.73840211592
increment_3810,86425.73840211592
increment_3840,86425.73840211592
increment_3870,86425.73840211592
increment_3900,86425.73840211592
increment_3930,86425.73840211592
increment_3960,86425.73840211592
increment_3990,86425.73840211592
increment_4020,86425.73840211592
increment_4050,86425.73840211592
increment_4080,86425.73840211592
increment_4110,86425.73840211592
increment_4140,86425.73840211592
increment_4170,86425.73840211592
increment_4200,86425.73840211592
increment_4230,86425.73840211592
increment_4260,86425.73840211592
increment_4290,86425.73840211592
increment_4320,86425.73840211592
increment_4350,87622.52166675683
increment_4380,87622.52166675683
increment_4410,87622.52166675683
increment_4440,87622.52166675683
increment_4470,87622.52166675683
increment_4500,87622.52166675683
increment_4530,87622.52166675683
increment_4560,87622.52166675683
increment_4590,87622.52166675683
increment_4620,87622.52166675683
increment_4650,87622.52166675683
increment_4680,87622.52166675683
