,0
increment_0,0.0
increment_30,0.0
increment_60,0.0
increment_90,0.0
increment_120,0.0
increment_150,0.0
increment_180,0.0
increment_210,0.0
increment_240,0.0
increment_270,0.0
increment_300,0.0
increment_330,0.0
increment_360,0.0
increment_390,0.0
increment_420,0.0
increment_450,0.0
increment_480,0.0
increment_510,0.0
increment_540,0.0
increment_570,0.0
increment_600,0.0
increment_630,0.0
increment_660,0.0
increment_690,0.0
increment_720,0.0
increment_750,0.0
increment_780,0.0
increment_810,0.0
increment_840,0.0
increment_870,0.0
increment_900,0.0
increment_930,0.0
increment_960,0.0
increment_990,0.0
increment_1020,0.0
increment_1050,0.0
increment_1080,0.0
increment_1110,1495.3125934451962
increment_1140,1495.3125934451962
increment_1170,1495.3125934451962
increment_1200,1495.3125934451962
increment_1230,1495.3125934451962
increment_1260,1495.3125934451962
increment_1290,1495.3125934451962
increment_1320,1495.3125934451962
increment_1350,25210.500636034947
increment_1380,25210.500636034947
increment_1410,46236.416056398666
increment_1440,46236.416056398666
increment_1470,71575.9781721199
increment_1500,71575.9781721199
increment_1530,71575.9781721199
increment_1560,71575.9781721199
increment_1590,71575.9781721199
increment_1620,71575.9781721199
increment_1650,71575.9781721199
increment_1680,71575.9781721199
increment_1710,71575.9781721199
increment_1740,71575.9781721199
increment_1770,71575.9781721199
increment_1800,71575.9781721199
increment_1830,71575.9781721199
increment_1860,71575.9781721199
increment_1890,71575.9781721199
increment_1920,71575.9781721199
increment_1950,71575.9781721199
increment_1980,71575.9781721199
increment_2010,71575.9781721199
increment_2040,71575.9781721199
increment_2070,71575.9781721199
increment_2100,71575.9781721199
increment_2130,71575.9781721199
increment_2160,71575.9781721199
increment_2190,71575.9781721199
increment_2220,71575.9781721199
increment_2250,71575.9781721199
increment_2280,71575.9781721199
increment_2310,71575.9781721199
increment_2340,71575.9781721199
increment_2370,71575.9781721199
increment_2400,71575.9781721199
increment_2430,71575.9781721199
increment_2460,71575.9781721199
increment_2490,71575.9781721199
increment_2520,71575.9781721199
increment_2550,71575.9781721199
increment_2580,71575.9781721199
increment_2610,71575.9781721199
increment_2640,71575.9781721199
increment_2670,71575.9781721199
increment_2700,71575.9781721199
increment_2730,71575.9781721199
increment_2760,71575.9781721199
increment_2790,72057.74144263905
increment_2820,72057.74144263905
increment_2850,76033.84343734362
increment_2880,76033.84343734362
increment_2910,85472.29333187388
increment_2940,85472.29333187388
increment_2970,85472.29333187388
increment_3000,85472.29333187388
increment_3030,85472.29333187388
increment_3060,85472.29333187388
increment_3090,85472.29333187388
increment_3120,85472.29333187388
increment_3150,85472.29333187388
increment_3180,85472.29333187388
increment_3210,85472.29333187388
increment_3240,85472.29333187388
increment_3270,85472.29333187388
increment_3300,85472.29333187388
increment_3330,85472.29333187388
increment_3360,85472.29333187388
increment_3390,85472.29333187388
increment_3420,85472.29333187388
increment_3450,85472.29333187388
increment_3480,85472.29333187388
increment_3510,85472.29333187388
increment_3540,85472.29333187388
increment_3570,85472.29333187388
increment_3600,85472.29333187388
increment_3630,85472.29333187388
increment_3660,85472.29333187388
increment_3690,85472.29333187388
increment_3720,85472.29333187388
increment_3750,85472.29333187388
increment_3780,85472.29333187388
increment_3810,85472.29333187388
increment_3840,85472.29333187388
increment_3870,85472.29333187388
increment_3900,85472.29333187388
increment_3930,85472.29333187388
increment_3960,85472.29333187388
increment_3990,85472.29333187388
increment_4020,85472.29333187388
increment_4050,85472.29333187388
increment_4080,85472.29333187388
increment_4110,85472.29333187388
increment_4140,85472.29333187388
increment_4170,85472.29333187388
increment_4200,85472.29333187388
increment_4230,85472.29333187388
increment_4260,85472.29333187388
increment_4290,85472.29333187388
increment_4320,85472.29333187388
increment_4350,85472.29333187388
increment_4380,85472.29333187388
increment_4410,85472.29333187388
increment_4440,85472.29333187388
increment_4470,85472.29333187388
increment_4500,85472.29333187388
increment_4530,85472.29333187388
increment_4560,85472.29333187388
increment_4590,85472.29333187388
increment_4620,85472.29333187388
increment_4650,85472.29333187388
increment_4680,85472.29333187388
