,0
increment_0,0.0
increment_30,0.0
increment_60,0.0
increment_90,0.0
increment_120,0.0
increment_150,0.0
increment_180,0.0
increment_210,0.0
increment_240,0.0
increment_270,0.0
increment_300,0.0
increment_330,0.0
increment_360,0.0
increment_390,0.0
increment_420,0.0
increment_450,0.0
increment_480,0.0
increment_510,0.0
increment_540,0.0
increment_570,0.0
increment_600,0.0
increment_630,0.0
increment_660,0.0
increment_690,0.0
increment_720,0.0
increment_750,742.7604495983114
increment_780,742.7604495983114
increment_810,742.7604495983114
increment_840,742.7604495983114
increment_870,742.7604495983114
increment_900,742.7604495983114
increment_930,742.7604495983114
increment_960,742.7604495983114
increment_990,14806.684192325787
increment_1020,14806.684192325787
increment_1050,14806.684192325787
increment_1080,14806.684192325787
increment_1110,14806.684192325787
increment_1140,14806.684192325787
increment_1170,14806.684192325787
increment_1200,14806.684192325787
increment_1230,14806.684192325787
increment_1260,14806.684192325787
increment_1290,14806.684192325787
increment_1320,14806.684192325787
increment_1350,15195.694586111913
increment_1380,15195.694586111913
increment_1410,56620.74622846834
increment_1440,56620.74622846834
increment_1470,89397.48294691926
increment_1500,89397.48294691926
increment_1530,89397.48294691926
increment_1560,89743.84080725667
increment_1590,89743.84080725667
increment_1620,89743.84080725667
increment_1650,89743.84080725667
increment_1680,89743.84080725667
increment_1710,89743.84080725667
increment_1740,89743.84080725667
increment_1770,89743.84080725667
increment_1800,89743.84080725667
increment_1830,89743.84080725667
increment_1860,89743.84080725667
increment_1890,89743.84080725667
increment_1920,89743.84080725667
increment_1950,89743.84080725667
increment_1980,89743.84080725667
increment_2010,89743.84080725667
increment_2040,89743.84080725667
increment_2070,89743.84080725667
increment_2100,89743.84080725667
increment_2130,89743.84080725667
increment_2160,89743.84080725667
increment_2190,89743.84080725667
increment_2220,89743.84080725667
increment_2250,89743.84080725667
increment_2280,89743.84080725667
increment_2310,89743.84080725667
increment_2340,89743.84080725667
increment_2370,89743.84080725667
increment_2400,89743.84080725667
increment_2430,89743.84080725667
increment_2460,89743.84080725667
increment_2490,89743.84080725667
increment_2520,89743.84080725667
increment_2550,89743.84080725667
increment_2580,89743.84080725667
increment_2610,89743.84080725667
increment_2640,89743.84080725667
increment_2670,89743.84080725667
increment_2700,89743.84080725667
increment_2730,89743.84080725667
increment_2760,89743.84080725667
increment_2790,89743.84080725667
increment_2820,89743.84080725667
increment_2850,90820.23409041029
increment_2880,90820.23409041029
increment_2910,96986.71075705632
increment_2940,96986.71075705632
increment_2970,97344.20721068638
increment_3000,97344.20721068638
increment_3030,97344.20721068638
increment_3060,97344.20721068638
increment_3090,97344.20721068638
increment_3120,97344.20721068638
increment_3150,97344.20721068638
increment_3180,97344.20721068638
increment_3210,97344.20721068638
increment_3240,97344.20721068638
increment_3270,97344.20721068638
increment_3300,97344.20721068638
increment_3330,97344.20721068638
increment_3360,97344.20721068638
increment_3390,97344.20721068638
increment_3420,97344.20721068638
increment_3450,97344.20721068638
increment_3480,97344.20721068638
increment_3510,97344.20721068638
increment_3540,97344.20721068638
increment_3570,97344.20721068638
increment_3600,97344.20721068638
increment_3630,97344.20721068638
increment_3660,97344.20721068638
increment_3690,97344.20721068638
increment_3720,97344.20721068638
increment_3750,97344.20721068638
increment_3780,97344.20721068638
increment_3810,97344.20721068638
increment_3840,97344.20721068638
increment_3870,97344.20721068638
increment_3900,97344.20721068638
increment_3930,97344.20721068638
increment_3960,97344.20721068638
increment_3990,97344.20721068638
increment_4020,97344.20721068638
increment_4050,97344.20721068638
increment_4080,97344.20721068638
increment_4110,97344.20721068638
increment_4140,97344.20721068638
increment_4170,97344.20721068638
increment_4200,97344.20721068638
increment_4230,97344.20721068638
increment_4260,97344.20721068638
increment_4290,97344.20721068638
increment_4320,97344.20721068638
increment_4350,101258.35782335051
increment_4380,101258.35782335051
increment_4410,101258.35782335051
increment_4440,101258.35782335051
increment_4470,101258.35782335051
increment_4500,101258.35782335051
increment_4530,101258.35782335051
increment_4560,101258.35782335051
increment_4590,101258.35782335051
increment_4620,101258.35782335051
